Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Stack Size,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Food Power,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
snack,,Chocolates,Contents,Pink,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Brown,Pink,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_5_5,5_5,13345,m29bAfWzJjM3ESzGp
snack,,Chocolates,Contents,Yellow,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Brown,Yellow,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_5_6,5_6,13345,6K5AMF5o94kMxMnea
snack,,Chocolates,Contents,Black,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Brown,Black,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_5_7,5_7,13345,b32BRWk3JXnr9dwLH
snack,,Cheesy snacks,Contents,Green & red,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Green,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_0,6_0,13345,ZFa3YSMNbRdFzNcwo
snack,,Cheesy snacks,Contents,Light blue,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Aqua,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_1,6_1,13345,uEHRss5GTPDyBht3c
snack,,Cheesy snacks,Contents,Light brown,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Brown,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_2,6_2,13345,rHeF5tW6LXAgBMyA3
snack,,Cheesy snacks,Contents,Brown,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Brown,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_3,6_3,13345,kSx3E3KXSfcSymNzM
snack,,Cheesy snacks,Contents,Blue & yellow,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Blue,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_4,6_4,13345,AEaP4fSdDm7MjCugQ
snack,,Cheesy snacks,Contents,Pink,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Pink,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_5,6_5,13345,m7RwjRxjFqMFESAjY
snack,,Cheesy snacks,Contents,Yellow,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Yellow,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_6,6_6,13345,3sdXDNJ5kqAh6GBe8
snack,,Cheesy snacks,Contents,Black,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Orange,Black,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_6_7,6_7,13345,BGC4jnnLKhQpSow97
snack,,Spicy snacks,Contents,Green & red,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Green,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_0,7_0,13345,rkTmgBt5MZR68pSZF
snack,,Spicy snacks,Contents,Light blue,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Aqua,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_1,7_1,13345,RSHBTbYWjtbm9gNF3
snack,,Spicy snacks,Contents,Light brown,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Brown,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_2,7_2,13345,8E9FjLzfKFifm3Rmn
snack,,Spicy snacks,Contents,Brown,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Brown,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_3,7_3,13345,DDvYiMLcft7QXEjG7
snack,,Spicy snacks,Contents,Blue & yellow,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Blue,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_4,7_4,13345,vCxDN2LgQr3bAcuSD
snack,,Spicy snacks,Contents,Pink,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Pink,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_5,7_5,13345,scQQGsaaoKF4FNzmC
snack,,Spicy snacks,Contents,Yellow,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Yellow,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_6,7_6,13345,yHQ78cPNcjJAZz6Z4
snack,,Spicy snacks,Contents,Black,Packaging color,No,No,Yes,Default; Custom,1,1,Normal,1000,480,120,Red,Black,1x1,No,430,Poki,Nook's Cranny; HHP Office,,NA,NA,103,child's room,None,None,None,Food,No,DishFood,No,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSnack_Remake_7_7,7_7,13345,QpjMTZgp2EeqFNXJ4
snack bread,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,1260,Brown,White,1x1,No,NA,NA,Cooking,,NA,NA,103,café,shop,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrBreadbasketSweet,NA,12824,EgPr6uHXuMYWcwWkS
snail model,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,NFS,750,Beige,Beige,1x1,No,NA,NA,Flick,Trade 3 insects to receive a model in the mail the next day,NA,NA,251,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrInsectKatatsumuriToy,NA,7072,7sokY9bvEqzsQk8do
snapping turtle model,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,NFS,15000,Brown,Black,1x1,No,NA,NA,C.J.,Trade 3 fish to receive a model in the mail the next day,NA,NA,251,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrFishKamitsukigameToy,NA,6964,pt4k79sHKc6vkQH9C
snow globe,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,1300,325,White,Colorful,1x1,No,1200,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Winter (shopping),No,103,living room,freezing cold,None,None,SmallGoods,Yes,Toy,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSnowglobe,NA,1145,R9mRJt4N8eRuFrWAb
soft-shelled turtle model,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,NFS,11250,Green,Black,1x1,No,NA,NA,C.J.,Trade 3 fish to receive a model in the mail the next day,NA,NA,251,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrFishSupponToy,NA,7017,QRh8R2Ng78CirFKoc
songpyeon,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,1100,275,Colorful,Aqua,1x1,No,NA,NA,Nook Shopping Seasonal,,Chuseok,Yes,201,living room,harmonious,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Seasonal,1.11.0,Yes,FtrSongpyeon,NA,14547,6k9tWdZEvsPZXDAQA
soup kettle,,Corn soup,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Yellow,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_0_0,0_0,3619,XQRKp8K4GbweLyPBf
soup kettle,,Cream stew,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,White,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_1_0,1_0,3619,ESWx4iSKABLJZo7yg
soup kettle,,Curry,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Brown,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_2_0,2_0,3619,3C8Amw4njjHD6gBP7
soup kettle,,Minestrone,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Orange,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_3_0,3_0,3619,uN2r2ezxByz3csK3F
soup kettle,,Borscht,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Red,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_4_0,4_0,3619,6riMmCcDYWPHdkcuf
soup kettle,,Green curry,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Green,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_5_0,5_0,3619,biDEeNhL5GnDyEDcv
soup kettle,,Hot-and-sour soup,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,Orange,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_6_0,6_0,3619,MseGPwTTZGWBzYEAQ
soup kettle,,Congee,Food,NA,NA,No,No,No,NA,1,NA,None,1700,3300,825,White,Black,1x1,No,3000,Poki,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,NA,NA,103,kitchen,restaurant,None,None,None,No,Kitchen Things,No,Does not play music,No lighting,NA,For sale,1.0.0,Yes,FtrSoupjar_Remake_7_0,7_0,3619,awPCfMq3opt2H7D3K
spaghetti carbonara,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,1400,350,Yellow,White,1x1,No,1300,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,For sale,2.0.0,Yes,FtrPastaCarbonara,NA,12836,BB4p7kkSdEA5GhZ7p
spaghetti genovese,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,1400,350,Green,Aqua,1x1,No,1300,Poki,Nook's Cranny; HHP Café,,NA,NA,103,European,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,For sale,2.0.0,Yes,FtrPastaGenovese,NA,12837,hmSHunWK3MC4RTkKv
spaghetti marinara,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,2210,Red,Green,1x1,No,NA,NA,Cooking,,NA,NA,103,café,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrPastaTomato,NA,12838,HrEN5LtGkedqchYCK
spaghetti napolitan,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,2210,Red,White,1x1,No,NA,NA,Cooking,,NA,NA,103,café,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrPastaNeapolitan,NA,12840,axSgEK4TRhyiCcrbq
spaghetti peperoncino,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,1200,300,Yellow,Orange,1x1,No,1100,Poki,Nook's Cranny; HHP Café,,NA,NA,103,European,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,For sale,2.0.0,Yes,FtrPastaPeperoncino,NA,12834,zEnmThvw3Xy8tpFiB
spider model,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,NFS,1800,Black,Yellow,1x1,No,NA,NA,Flick,Trade 3 insects to receive a model in the mail the next day,NA,NA,251,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrInsectKumoToy,NA,7079,Emqtopq9uB9CE2jGF
spooky candy set,,Orange,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,3500,875,Orange,Purple,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,party,spooky,None,SmallGoods,No,Seasonal Decor,No,Does not play music,No lighting,NA,Not for sale,1.5.0,Yes,FtrHwnSweets_Remake_0_0,0_0,12951,SJB6k8DxzBsTiPF84
spooky candy set,,Yellow,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,3500,875,Yellow,Pink,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,party,spooky,None,SmallGoods,No,Seasonal Decor,No,Does not play music,No lighting,NA,Not for sale,1.5.0,Yes,FtrHwnSweets_Remake_1_0,1_0,12951,jpZhS6tvZDK4p8QP8
spooky candy set,,Green,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,3500,875,Green,Brown,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,party,spooky,None,SmallGoods,No,Seasonal Decor,No,Does not play music,No lighting,NA,Not for sale,1.5.0,Yes,FtrHwnSweets_Remake_2_0,2_0,12951,E6LvzPaND32HQeruc
spooky candy set,,Monochrome,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,3500,875,White,Black,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,party,spooky,None,SmallGoods,No,Seasonal Decor,No,Does not play music,No lighting,NA,Not for sale,1.5.0,Yes,FtrHwnSweets_Remake_3_0,3_0,12951,nGj22eXBLo8Y3oxfi
spooky cookies,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,1820,Colorful,Purple,1x1,No,NA,NA,Cooking,,Halloween (days before); Halloween,Yes,201,horror,party,spooky,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrHwnCookie,NA,14552,7vzGAtLNL8AsSBarr
spooky lantern,,Orange,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,5600,1400,Orange,Orange,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,Lighting,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnLantern_Remake_0_0,0_0,4088,EKFtaiFw52Y2wPk8N
spooky lantern,,Yellow,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,5600,1400,Yellow,Yellow,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,Lighting,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnLantern_Remake_1_0,1_0,4088,nujAYRRy6Ccirje8y
spooky lantern,,Green,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,5600,1400,Green,Green,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,Lighting,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnLantern_Remake_2_0,2_0,4088,rxkKZeoKb5aXePxMF
spooky lantern,,Monochrome,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,2,Pumpkin,1700,5600,1400,White,White,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,Lighting,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnLantern_Remake_3_0,3_0,4088,6bWdJtheRWhAnubXS
spooky table setting,,Orange,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,3,Pumpkin,2400,NFS,1650,Purple,Orange,1x1,No,NA,NA,Crafting; All villagers,Reward for gifting candy on Halloween,Halloween,Yes,231,horror,party,spooky,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnTablesetting_Remake_0_0,0_0,13223,XMgD7L79RzxYcKtQw
spooky table setting,,Yellow,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,3,Pumpkin,2400,NFS,1650,Aqua,Yellow,1x1,No,NA,NA,Crafting; All villagers,Reward for gifting candy on Halloween,Halloween,Yes,231,horror,party,spooky,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnTablesetting_Remake_1_0,1_0,13223,7pE9ckycRZkMjLiRN
spooky table setting,,Green,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,3,Pumpkin,2400,NFS,1650,Beige,Green,1x1,No,NA,NA,Crafting; All villagers,Reward for gifting candy on Halloween,Halloween,Yes,231,horror,party,spooky,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnTablesetting_Remake_2_0,2_0,13223,SCtcY6f9dGjyaZw3M
spooky table setting,,Monochrome,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,3,Pumpkin,2400,NFS,1650,Gray,White,1x1,No,NA,NA,Crafting; All villagers,Reward for gifting candy on Halloween,Halloween,Yes,231,horror,party,spooky,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,NA,Not for sale,1.5.0,Yes,FtrHwnTablesetting_Remake_3_0,3_0,13223,YzjiGezNcMZyTHWsY
spooky trick lamp,,Orange,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,4,Pumpkin,3100,11600,2900,Orange,Orange,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,None,Yes,Seasonal Decor,No,Does not play music,Fluorescent,NA,Not for sale,1.11.0,Yes,FtrHwnbox_Remake_0_0,0_0,14551,e2jabhw6qKxneaTZh
spooky trick lamp,,Yellow,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,4,Pumpkin,3100,11600,2900,Yellow,Yellow,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,None,Yes,Seasonal Decor,No,Does not play music,Fluorescent,NA,Not for sale,1.11.0,Yes,FtrHwnbox_Remake_1_0,1_0,14551,xnqXJn7Piy4Gj7bjc
spooky trick lamp,,Green,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,4,Pumpkin,3100,11600,2900,Green,Green,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,None,Yes,Seasonal Decor,No,Does not play music,Fluorescent,NA,Not for sale,1.11.0,Yes,FtrHwnbox_Remake_2_0,2_0,14551,9Kt6ayaFaXSSjihCe
spooky trick lamp,,Monochrome,Pumpkin color,NA,NA,Yes,Yes,No,NA,1,4,Pumpkin,3100,11600,2900,White,White,1x1,No,NA,NA,Crafting; Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the seasonal slot",Halloween (days before); Halloween,Yes,201,horror,None,spooky,None,None,Yes,Seasonal Decor,No,Does not play music,Fluorescent,NA,Not for sale,1.11.0,Yes,FtrHwnbox_Remake_3_0,3_0,14551,6kivXngBY8jMWW3HD
spray can,,NA,NA,None,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Gray,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_0,0_0,13709,6tcGoCvJPPYJz6Y2p
spray can,,NA,NA,Orange,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Orange,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_1,0_1,13709,hjacMDrgvST8f7hNv
spray can,,NA,NA,Black,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Black,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_2,0_2,13709,fFx8GJhqfTLsCotwa
spray can,,NA,NA,Yellow,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Yellow,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_3,0_3,13709,2s2T9KaZjiKsGeko5
spray can,,NA,NA,Blue,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Aqua,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_4,0_4,13709,4SrZA35WfDnCuDmpR
spray can,,NA,NA,Green,Label,No,No,Yes,Default; Custom; Sable,1,1,Normal,1000,490,122,Gray,Green,1x1,No,440,Poki,Nook's Cranny; HHP Office,,NA,NA,103,workshop,lab,None,None,None,Yes,Supplies,Yes,Does not play music,No lighting,NA,For sale,2.0.0,Yes,FtrSpraycan_Remake_0_5,0_5,13709,yFwyC9h3h66veBxr2
squid model,,NA,NA,NA,NA,No,No,No,NA,1,NA,None,NA,NFS,1500,Beige,Black,1x1,No,NA,NA,C.J.,Trade 3 fish to receive a model in the mail the next day,NA,NA,251,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrFishIkaToy,NA,6958,rMARsh77AysozogJr
squid-ink curry,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,1360,Yellow,Black,1x1,No,NA,NA,Cooking,,NA,NA,103,restaurant,harmonious,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrNancurrySquidink,NA,14120,KS5aJ9DLPWGe5vHgq
squid-ink spaghetti,,NA,NA,NA,NA,Yes,No,No,NA,1,NA,None,NA,NFS,1360,Black,Black,1x1,No,NA,NA,Cooking,,NA,NA,103,café,restaurant,None,None,Food,No,DishFood,No,Does not play music,No lighting,5,Not for sale,2.0.0,Yes,FtrPastaSquidink,NA,12835,rgAqWrakA99TZHhTM
stack of books,,Literature,Genre,NA,NA,Yes,Yes,No,NA,1,1,Normal,1000,NFS,725,Colorful,White,1x1,No,NA,NA,Crafting,,NA,NA,103,den,living room,None,None,SmallGoods,No,Study,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrBooks_Remake_0_0,0_0,1759,nfxH8g2g6aAK82zXb
stack of books,,Comics,Genre,NA,NA,Yes,Yes,No,NA,1,1,Normal,1000,NFS,725,Colorful,White,1x1,No,NA,NA,Crafting,,NA,NA,103,den,living room,None,None,SmallGoods,No,Study,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrBooks_Remake_1_0,1_0,1759,6LCXdTqKw6upEfTxg
stack of books,,Reference,Genre,NA,NA,Yes,Yes,No,NA,1,1,Normal,1000,NFS,725,Colorful,White,1x1,No,NA,NA,Crafting,,NA,NA,103,den,living room,None,None,SmallGoods,No,Study,No,Does not play music,No lighting,NA,Not for sale,1.0.0,Yes,FtrBooks_Remake_2_0,2_0,1759,DzDzr9AhLfNeZwEnL
